time[s]	u[ft/s]	v[ft/s]	w[ft/s]	p[rad/s]	q[rad/s]	r[rad/s]	xf[ft]	yf[ft]	zf[ft]	e0	ex	ey	ez
5.8100000000E+00	8.9079815269E-02	0.0000000000E+00	2.9266289686E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2840345416E+01	0.0000000000E+00	-5.3334240585E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
5.8200000000E+00	8.8105575471E-02	0.0000000000E+00	2.9266189101E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2841231334E+01	0.0000000000E+00	-5.3041578191E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
5.8300000000E+00	8.7141985986E-02	0.0000000000E+00	2.9266088068E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2842107563E+01	0.0000000000E+00	-5.2748916805E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
5.8400000000E+00	8.6188930447E-02	0.0000000000E+00	2.9265986596E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2842974209E+01	0.0000000000E+00	-5.2456256431E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
5.8500000000E+00	8.5246293760E-02	0.0000000000E+00	2.9265884693E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2843831377E+01	0.0000000000E+00	-5.2163597074E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
5.8600000000E+00	8.4313962086E-02	0.0000000000E+00	2.9265782368E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2844679170E+01	0.0000000000E+00	-5.1870938738E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
5.8700000000E+00	8.3391822829E-02	0.0000000000E+00	2.9265679629E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2845517690E+01	0.0000000000E+00	-5.1578281428E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
5.8800000000E+00	8.2479764623E-02	0.0000000000E+00	2.9265576485E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2846347040E+01	0.0000000000E+00	-5.1285625147E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
5.8900000000E+00	8.1577677316E-02	0.0000000000E+00	2.9265472943E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2847167319E+01	0.0000000000E+00	-5.0992969900E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
5.9000000000E+00	8.0685451961E-02	0.0000000000E+00	2.9265369012E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2847978626E+01	0.0000000000E+00	-5.0700315690E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
5.9100000000E+00	7.9802980799E-02	0.0000000000E+00	2.9265264699E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2848781060E+01	0.0000000000E+00	-5.0407662521E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
5.9200000000E+00	7.8930157249E-02	0.0000000000E+00	2.9265160012E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2849574718E+01	0.0000000000E+00	-5.0115010397E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
5.9300000000E+00	7.8066875891E-02	0.0000000000E+00	2.9265054958E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2850359695E+01	0.0000000000E+00	-4.9822359322E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
5.9400000000E+00	7.7213032459E-02	0.0000000000E+00	2.9264949545E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2851136087E+01	0.0000000000E+00	-4.9529709299E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
5.9500000000E+00	7.6368523823E-02	0.0000000000E+00	2.9264843779E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2851903987E+01	0.0000000000E+00	-4.9237060332E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
5.9600000000E+00	7.5533247982E-02	0.0000000000E+00	2.9264737668E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2852663488E+01	0.0000000000E+00	-4.8944412424E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
5.9700000000E+00	7.4707104046E-02	0.0000000000E+00	2.9264631219E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2853414682E+01	0.0000000000E+00	-4.8651765580E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
5.9800000000E+00	7.3889992228E-02	0.0000000000E+00	2.9264524438E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2854157660E+01	0.0000000000E+00	-4.8359119801E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
5.9900000000E+00	7.3081813830E-02	0.0000000000E+00	2.9264417332E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2854892512E+01	0.0000000000E+00	-4.8066475092E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.0000000000E+00	7.2282471233E-02	0.0000000000E+00	2.9264309907E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2855619326E+01	0.0000000000E+00	-4.7773831456E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.0100000000E+00	7.1491867882E-02	0.0000000000E+00	2.9264202170E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2856338190E+01	0.0000000000E+00	-4.7481188895E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.0200000000E+00	7.0709908278E-02	0.0000000000E+00	2.9264094127E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2857049192E+01	0.0000000000E+00	-4.7188547413E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.0300000000E+00	6.9936497964E-02	0.0000000000E+00	2.9263985784E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2857752417E+01	0.0000000000E+00	-4.6895907013E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.0400000000E+00	6.9171543516E-02	0.0000000000E+00	2.9263877147E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2858447950E+01	0.0000000000E+00	-4.6603267699E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.0500000000E+00	6.8414952527E-02	0.0000000000E+00	2.9263768222E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2859135876E+01	0.0000000000E+00	-4.6310629471E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.0600000000E+00	6.7666633603E-02	0.0000000000E+00	2.9263659014E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2859816277E+01	0.0000000000E+00	-4.6017992335E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.0700000000E+00	6.6926496345E-02	0.0000000000E+00	2.9263549530E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2860489236E+01	0.0000000000E+00	-4.5725356292E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.0800000000E+00	6.6194451344E-02	0.0000000000E+00	2.9263439774E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2861154834E+01	0.0000000000E+00	-4.5432721345E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.0900000000E+00	6.5470410164E-02	0.0000000000E+00	2.9263329753E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2861813151E+01	0.0000000000E+00	-4.5140087497E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.1000000000E+00	6.4754285339E-02	0.0000000000E+00	2.9263219471E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2862464268E+01	0.0000000000E+00	-4.4847454751E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.1100000000E+00	6.4045990354E-02	0.0000000000E+00	2.9263108934E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2863108263E+01	0.0000000000E+00	-4.4554823109E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.1200000000E+00	6.3345439641E-02	0.0000000000E+00	2.9262998147E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2863745214E+01	0.0000000000E+00	-4.4262192573E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.1300000000E+00	6.2652548568E-02	0.0000000000E+00	2.9262887114E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2864375198E+01	0.0000000000E+00	-4.3969563147E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.1400000000E+00	6.1967233425E-02	0.0000000000E+00	2.9262775841E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2864998290E+01	0.0000000000E+00	-4.3676934832E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.1500000000E+00	6.1289411416E-02	0.0000000000E+00	2.9262664333E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2865614567E+01	0.0000000000E+00	-4.3384307631E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.1600000000E+00	6.0619000651E-02	0.0000000000E+00	2.9262552594E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2866224103E+01	0.0000000000E+00	-4.3091681546E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.1700000000E+00	5.9955920134E-02	0.0000000000E+00	2.9262440629E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2866826972E+01	0.0000000000E+00	-4.2799056580E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.1800000000E+00	5.9300089753E-02	0.0000000000E+00	2.9262328442E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2867423246E+01	0.0000000000E+00	-4.2506432734E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.1900000000E+00	5.8651430272E-02	0.0000000000E+00	2.9262216037E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2868012997E+01	0.0000000000E+00	-4.2213810012E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.2000000000E+00	5.8009863318E-02	0.0000000000E+00	2.9262103420E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2868596298E+01	0.0000000000E+00	-4.1921188414E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.2100000000E+00	5.7375311378E-02	0.0000000000E+00	2.9261990594E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2869173218E+01	0.0000000000E+00	-4.1628567944E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.2200000000E+00	5.6747697782E-02	0.0000000000E+00	2.9261877564E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2869743827E+01	0.0000000000E+00	-4.1335948603E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.2300000000E+00	5.6126946700E-02	0.0000000000E+00	2.9261764334E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2870308195E+01	0.0000000000E+00	-4.1043330393E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.2400000000E+00	5.5512983128E-02	0.0000000000E+00	2.9261650907E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2870866389E+01	0.0000000000E+00	-4.0750713317E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.2500000000E+00	5.4905732883E-02	0.0000000000E+00	2.9261537288E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2871418477E+01	0.0000000000E+00	-4.0458097376E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.2600000000E+00	5.4305122592E-02	0.0000000000E+00	2.9261423480E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2871964526E+01	0.0000000000E+00	-4.0165482572E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.2700000000E+00	5.3711079683E-02	0.0000000000E+00	2.9261309487E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2872504601E+01	0.0000000000E+00	-3.9872868907E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.2800000000E+00	5.3123532377E-02	0.0000000000E+00	2.9261195313E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2873038769E+01	0.0000000000E+00	-3.9580256383E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.2900000000E+00	5.2542409680E-02	0.0000000000E+00	2.9261080962E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2873567093E+01	0.0000000000E+00	-3.9287645001E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.3000000000E+00	5.1967641371E-02	0.0000000000E+00	2.9260966437E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2874089638E+01	0.0000000000E+00	-3.8995034764E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.3100000000E+00	5.1399157998E-02	0.0000000000E+00	2.9260851742E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2874606467E+01	0.0000000000E+00	-3.8702425673E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.3200000000E+00	5.0836890868E-02	0.0000000000E+00	2.9260736879E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2875117642E+01	0.0000000000E+00	-3.8409817730E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.3300000000E+00	5.0280772037E-02	0.0000000000E+00	2.9260621853E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2875623225E+01	0.0000000000E+00	-3.8117210936E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.3400000000E+00	4.9730734305E-02	0.0000000000E+00	2.9260506667E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2876123278E+01	0.0000000000E+00	-3.7824605293E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.3500000000E+00	4.9186711203E-02	0.0000000000E+00	2.9260391323E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2876617860E+01	0.0000000000E+00	-3.7532000803E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.3600000000E+00	4.8648636992E-02	0.0000000000E+00	2.9260275826E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2877107032E+01	0.0000000000E+00	-3.7239397467E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.3700000000E+00	4.8116446649E-02	0.0000000000E+00	2.9260160178E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2877590852E+01	0.0000000000E+00	-3.6946795287E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.3800000000E+00	4.7590075861E-02	0.0000000000E+00	2.9260044382E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2878069380E+01	0.0000000000E+00	-3.6654194264E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.3900000000E+00	4.7069461018E-02	0.0000000000E+00	2.9259928441E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2878542673E+01	0.0000000000E+00	-3.6361594400E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.4000000000E+00	4.6554539206E-02	0.0000000000E+00	2.9259812358E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2879010788E+01	0.0000000000E+00	-3.6068995696E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.4100000000E+00	4.6045248197E-02	0.0000000000E+00	2.9259696136E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2879473783E+01	0.0000000000E+00	-3.5776398153E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.4200000000E+00	4.5541526443E-02	0.0000000000E+00	2.9259579777E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2879931712E+01	0.0000000000E+00	-3.5483801773E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.4300000000E+00	4.5043313069E-02	0.0000000000E+00	2.9259463285E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2880384632E+01	0.0000000000E+00	-3.5191206558E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.4400000000E+00	4.4550547865E-02	0.0000000000E+00	2.9259346663E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2880832596E+01	0.0000000000E+00	-3.4898612508E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.4500000000E+00	4.4063171277E-02	0.0000000000E+00	2.9259229912E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2881275661E+01	0.0000000000E+00	-3.4606019625E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.4600000000E+00	4.3581124405E-02	0.0000000000E+00	2.9259113035E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2881713878E+01	0.0000000000E+00	-3.4313427910E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.4700000000E+00	4.3104348990E-02	0.0000000000E+00	2.9258996036E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2882147301E+01	0.0000000000E+00	-3.4020837365E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.4800000000E+00	4.2632787410E-02	0.0000000000E+00	2.9258878915E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2882575982E+01	0.0000000000E+00	-3.3728247990E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.4900000000E+00	4.2166382673E-02	0.0000000000E+00	2.9258761677E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2882999974E+01	0.0000000000E+00	-3.3435659787E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.5000000000E+00	4.1705078409E-02	0.0000000000E+00	2.9258644323E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2883419327E+01	0.0000000000E+00	-3.3143072757E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.5100000000E+00	4.1248818864E-02	0.0000000000E+00	2.9258526855E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2883834092E+01	0.0000000000E+00	-3.2850486901E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.5200000000E+00	4.0797548894E-02	0.0000000000E+00	2.9258409276E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2884244320E+01	0.0000000000E+00	-3.2557902220E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.5300000000E+00	4.0351213956E-02	0.0000000000E+00	2.9258291588E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2884650059E+01	0.0000000000E+00	-3.2265318716E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.5400000000E+00	3.9909760104E-02	0.0000000000E+00	2.9258173794E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2885051360E+01	0.0000000000E+00	-3.1972736389E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.5500000000E+00	3.9473133982E-02	0.0000000000E+00	2.9258055894E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2885448271E+01	0.0000000000E+00	-3.1680155240E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.5600000000E+00	3.9041282816E-02	0.0000000000E+00	2.9257937893E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2885840839E+01	0.0000000000E+00	-3.1387575271E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.5700000000E+00	3.8614154408E-02	0.0000000000E+00	2.9257819791E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2886229112E+01	0.0000000000E+00	-3.1094996483E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.5800000000E+00	3.8191697132E-02	0.0000000000E+00	2.9257701591E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2886613137E+01	0.0000000000E+00	-3.0802418876E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.5900000000E+00	3.7773859924E-02	0.0000000000E+00	2.9257583294E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2886992961E+01	0.0000000000E+00	-3.0509842451E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.6000000000E+00	3.7360592280E-02	0.0000000000E+00	2.9257464903E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2887368630E+01	0.0000000000E+00	-3.0217267210E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.6100000000E+00	3.6951844247E-02	0.0000000000E+00	2.9257346420E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2887740188E+01	0.0000000000E+00	-2.9924693154E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.6200000000E+00	3.6547566417E-02	0.0000000000E+00	2.9257227845E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2888107682E+01	0.0000000000E+00	-2.9632120282E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.6300000000E+00	3.6147709923E-02	0.0000000000E+00	2.9257109182E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2888471154E+01	0.0000000000E+00	-2.9339548597E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.6400000000E+00	3.5752226432E-02	0.0000000000E+00	2.9256990433E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2888830650E+01	0.0000000000E+00	-2.9046978099E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.6500000000E+00	3.5361068139E-02	0.0000000000E+00	2.9256871597E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2889186213E+01	0.0000000000E+00	-2.8754408789E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.6600000000E+00	3.4974187759E-02	0.0000000000E+00	2.9256752679E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2889537886E+01	0.0000000000E+00	-2.8461840667E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.6700000000E+00	3.4591538528E-02	0.0000000000E+00	2.9256633678E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2889885711E+01	0.0000000000E+00	-2.8169273735E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.6800000000E+00	3.4213074190E-02	0.0000000000E+00	2.9256514598E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2890229731E+01	0.0000000000E+00	-2.7876707994E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.6900000000E+00	3.3838748994E-02	0.0000000000E+00	2.9256395439E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2890569986E+01	0.0000000000E+00	-2.7584143444E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.7000000000E+00	3.3468517692E-02	0.0000000000E+00	2.9256276203E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2890906519E+01	0.0000000000E+00	-2.7291580085E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
6.7100000000E+00	3.3102335527E-02	0.0000000000E+00	2.9256156892E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2891239370E+01	0.0000000000E+00	-2.6999017920E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
