         t[s]                   u[ft/s]               v[ft/s]                 w[ft/s]                p[rad/s]             q[rad/s]            r[rad/s]                x[ft]                  y[ft]                  z[ft]                    e0                   ex                      ey                   ez
   0.1000000000000E+00   0.6669044030807E+02   0.0000000000000E+00  -0.6356801668893E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6873955353021E+01   0.0000000000000E+00  -0.7716243307788E+01   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1100000000000E+00   0.6629687699780E+02   0.0000000000000E+00  -0.6287208862053E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.7538887289779E+01   0.0000000000000E+00  -0.8348437826513E+01   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1200000000000E+00   0.6590883771893E+02   0.0000000000000E+00  -0.6218329581102E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.8199911305928E+01   0.0000000000000E+00  -0.8973708863782E+01   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1300000000000E+00   0.6552621311378E+02   0.0000000000000E+00  -0.6150149266364E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.8857082092599E+01   0.0000000000000E+00  -0.9592127041015E+01   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1400000000000E+00   0.6514889665165E+02   0.0000000000000E+00  -0.6082653734000E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.9510453261558E+01   0.0000000000000E+00  -0.1020376154256E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1500000000000E+00   0.6477678453678E+02   0.0000000000000E+00  -0.6015829163860E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1016007737302E+02   0.0000000000000E+00  -0.1080868015267E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1600000000000E+00   0.6440977561991E+02   0.0000000000000E+00  -0.5949662087813E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1080600596253E+02   0.0000000000000E+00  -0.1140694929127E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1700000000000E+00   0.6404777131318E+02   0.0000000000000E+00  -0.5884139378518E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1144828956704E+02   0.0000000000000E+00  -0.1199863404861E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1800000000000E+00   0.6369067550833E+02   0.0000000000000E+00  -0.5819248238629E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1208697775007E+02   0.0000000000000E+00  -0.1258379821879E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1900000000000E+00   0.6333839449794E+02   0.0000000000000E+00  -0.5754976190404E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1272211912613E+02   0.0000000000000E+00  -0.1316250433224E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.2000000000000E+00   0.6299083689960E+02   0.0000000000000E+00  -0.5691311065712E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1335376138436E+02   0.0000000000000E+00  -0.1373481368718E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.2100000000000E+00   0.6264791358297E+02   0.0000000000000E+00  -0.5628240996414E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1398195131137E+02   0.0000000000000E+00  -0.1430078638011E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.2200000000000E+00   0.6230953759948E+02   0.0000000000000E+00  -0.5565754405096E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1460673481345E+02   0.0000000000000E+00  -0.1486048133529E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.2300000000000E+00   0.6197562411469E+02   0.0000000000000E+00  -0.5503839996155E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1522815693801E+02   0.0000000000000E+00  -0.1541395633345E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.2400000000000E+00   0.6164609034303E+02   0.0000000000000E+00  -0.5442486747206E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1584626189445E+02   0.0000000000000E+00  -0.1596126803945E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.2500000000000E+00   0.6132085548500E+02   0.0000000000000E+00  -0.5381683900808E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1646109307427E+02   0.0000000000000E+00  -0.1650247202924E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.2600000000000E+00   0.6099984066656E+02   0.0000000000000E+00  -0.5321420956488E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1707269307064E+02   0.0000000000000E+00  -0.1703762281596E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.2700000000000E+00   0.6068296888078E+02   0.0000000000000E+00  -0.5261687663058E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.1768110369741E+02   0.0000000000000E+00  -0.1756677387519E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
